student_id,enrollment_year,gender,semester,academic_year,semester_in_year,semester_year,major,credits_attempted,credits_earned,gpa,cumulative_credits,cumulative_gpa,library_visits,semester_training_points,cumulative_training_points,status
2001_0035,2001,Male,4,2,Spring,2002,SE,15,14,2.69,41,2.219,15,35,131,active
2001_0035,2001,Male,5,3,Fall,2003,SE,17,16,2.85,57,2.396,17,45,176,active
2001_0035,2001,Male,6,3,Spring,2003,SE,19,19,2.92,76,2.527,13,36,212,active
2001_0035,2001,Male,7,4,Fall,2004,SE,18,18,3.37,94,2.689,19,42,254,active
2001_0035,2001,Male,8,4,Spring,2004,SE,22,22,3.83,116,2.905,18,75,329,active
2001_0036,2001,Female,1,1,Fall,2001,SE,19,19,4.0,19,4.0,45,75,75,active
2001_0036,2001,Female,2,1,Spring,2001,SE,21,21,3.93,40,3.963,36,75,150,active
2001_0036,2001,Female,3,2,Fall,2002,SE,18,18,3.41,58,3.792,28,46,196,active
2001_0036,2001,Female,4,2,Spring,2002,SE,15,15,3.19,73,3.668,31,40,236,active
2001_0036,2001,Female,5,3,Fall,2003,SE,14,14,3.13,87,3.581,31,38,274,active
2001_0036,2001,Female,6,3,Spring,2003,SE,13,11,3.09,98,3.526,28,38,312,active
2001_0036,2001,Female,7,4,Fall,2004,SE,12,12,3.01,110,3.47,26,34,346,active
2001_0036,2001,Female,8,4,Spring,2004,SE,11,9,2.32,119,3.383,12,29,375,active
2001_0037,2001,Female,1,1,Fall,2001,SE,15,14,3.01,14,3.01,39,49,49,active
2001_0037,2001,Female,2,1,Spring,2001,SE,16,16,3.2,30,3.111,26,48,97,active
2001_0037,2001,Female,3,2,Fall,2002,SE,14,14,3.59,44,3.264,41,75,172,active
2001_0037,2001,Female,4,2,Spring,2002,SE,12,12,3.43,56,3.299,12,46,218,active
2001_0037,2001,Female,5,3,Fall,2003,SE,16,16,3.11,72,3.257,25,50,268,active
2001_0037,2001,Female,6,3,Spring,2003,SE,14,14,3.11,86,3.233,29,44,312,active
2001_0037,2001,Female,7,4,Fall,2004,SE,14,14,3.66,100,3.293,20,75,387,active
2001_0037,2001,Female,8,4,Spring,2004,SE,16,16,3.49,116,3.32,19,36,423,active
2001_0038,2001,Male,1,1,Fall,2001,SE,17,17,2.95,17,2.95,21,30,30,active
2001_0038,2001,Male,2,1,Spring,2001,SE,13,11,2.74,28,2.868,10,34,64,active
2001_0038,2001,Male,3,2,Fall,2002,SE,13,11,2.75,39,2.834,22,34,98,active
2001_0038,2001,Male,4,2,Spring,2002,SE,17,17,3.0,56,2.885,17,47,145,active
2001_0038,2001,Male,5,3,Fall,2003,SE,15,15,2.99,71,2.907,19,34,179,active
2001_0038,2001,Male,6,3,Spring,2003,SE,16,16,3.08,87,2.939,36,46,225,active
2001_0038,2001,Male,7,4,Fall,2004,SE,14,14,2.7,101,2.906,19,46,271,active
2001_0038,2001,Male,8,4,Spring,2004,SE,17,17,3.09,118,2.932,20,42,313,active
2001_0039,2001,Female,1,1,Fall,2001,SE,16,16,3.37,16,3.37,15,35,35,active
2001_0039,2001,Female,2,1,Spring,2001,SE,13,13,3.42,29,3.392,10,45,80,active
2001_0039,2001,Female,3,2,Fall,2002,SE,13,11,3.37,40,3.386,28,41,121,active
2001_0039,2001,Female,4,2,Spring,2002,SE,16,16,3.54,56,3.43,28,75,196,active
2001_0039,2001,Female,5,3,Fall,2003,SE,16,16,3.83,72,3.519,32,75,271,active
2001_0039,2001,Female,6,3,Spring,2003,SE,14,14,3.57,86,3.527,31,75,346,active
2001_0039,2001,Female,7,4,Fall,2004,SE,13,13,3.39,99,3.509,17,36,382,active
2001_0039,2001,Female,8,4,Spring,2004,SE,16,16,3.79,115,3.548,27,75,457,active
2001_0040,2001,Male,1,1,Fall,2001,SE,8,8,2.51,8,2.51,12,39,39,active
2001_0040,2001,Male,2,1,Spring,2001,SE,12,12,2.6,20,2.564,25,55,94,active
2001_0040,2001,Male,3,2,Fall,2002,SE,15,15,3.63,35,3.021,22,75,169,active
2001_0040,2001,Male,4,2,Spring,2002,SE,14,14,3.31,49,3.103,25,62,231,active
2001_0040,2001,Male,5,3,Fall,2003,SE,18,18,3.82,67,3.296,35,75,306,active
2001_0040,2001,Male,6,3,Spring,2003,SE,18,17,3.91,84,3.42,24,75,381,active
2001_0040,2001,Male,7,4,Fall,2004,SE,18,18,3.73,102,3.475,36,75,456,active
2001_0040,2001,Male,8,4,Spring,2004,SE,24,21,3.75,123,3.522,40,79,535,active
2001_0041,2001,Female,1,1,Fall,2001,SE,19,19,3.82,19,3.82,40,75,75,active
2001_0041,2001,Female,2,1,Spring,2001,SE,20,20,3.72,39,3.769,46,75,150,active
2001_0041,2001,Female,3,2,Fall,2002,SE,18,18,3.21,57,3.592,29,42,192,active
2001_0041,2001,Female,4,2,Spring,2002,SE,17,17,3.42,74,3.553,20,44,236,active
2001_0041,2001,Female,5,3,Fall,2003,SE,13,13,3.42,87,3.533,26,42,278,active
2001_0041,2001,Female,6,3,Spring,2003,SE,14,13,3.2,100,3.49,15,39,317,active
2001_0041,2001,Female,7,4,Fall,2004,SE,14,14,3.02,114,3.432,34,35,352,active
2001_0041,2001,Female,8,4,Spring,2004,SE,12,12,2.6,126,3.353,25,33,385,active
2001_0042,2001,Male,1,1,Fall,2001,SE,23,23,3.7,23,3.7,60,85,85,active
2001_0042,2001,Male,2,1,Spring,2001,SE,23,23,4.0,46,3.85,60,85,170,active
2001_0042,2001,Male,3,2,Fall,2002,SE,24,24,3.72,70,3.805,50,85,255,active
2001_0042,2001,Male,4,2,Spring,2002,SE,21,20,4.0,90,3.849,38,85,340,active
2001_0042,2001,Male,5,3,Fall,2003,SE,19,19,3.74,109,3.83,42,85,425,active
2001_0042,2001,Male,6,3,Spring,2003,SE,16,15,3.57,124,3.798,40,75,500,active
2001_0042,2001,Male,7,4,Fall,2004,SE,15,15,3.7,139,3.788,41,85,585,graduated
2001_0042,2001,Male,8,4,Spring,2004,SE,0,0,0.0,139,3.788,0,0,585,graduated
2001_0043,2001,Female,1,1,Fall,2001,SE,13,13,2.87,13,2.87,16,33,33,active
2001_0043,2001,Female,2,1,Spring,2001,SE,14,14,2.88,27,2.875,8,36,69,active
2001_0043,2001,Female,3,2,Fall,2002,SE,17,17,3.44,44,3.093,31,45,114,active
2001_0043,2001,Female,4,2,Spring,2002,SE,16,16,3.54,60,3.212,19,75,189,active
2001_0043,2001,Female,5,3,Fall,2003,SE,12,12,3.22,72,3.214,24,49,238,active
2001_0043,2001,Female,6,3,Spring,2003,SE,15,15,3.22,87,3.215,12,36,274,active
2001_0043,2001,Female,7,4,Fall,2004,SE,16,16,3.6,103,3.275,20,75,349,active
2001_0043,2001,Female,8,4,Spring,2004,SE,13,13,3.46,116,3.295,13,45,394,active
2001_0044,2001,Male,1,1,Fall,2001,SE,18,18,3.18,18,3.18,22,45,45,active
2001_0044,2001,Male,2,1,Spring,2001,SE,15,15,3.12,33,3.153,28,46,91,active
2001_0044,2001,Male,3,2,Fall,2002,SE,12,12,3.21,45,3.168,18,48,139,active
2001_0044,2001,Male,4,2,Spring,2002,SE,18,18,3.47,63,3.254,29,39,178,active
2001_0044,2001,Male,5,3,Fall,2003,SE,19,19,2.96,82,3.186,14,44,222,active
2001_0044,2001,Male,6,3,Spring,2003,SE,6,0,1.37,82,3.186,8,42,264,active
2001_0044,2001,Male,7,4,Fall,2004,SE,15,15,2.99,97,3.156,19,42,306,active
2001_0044,2001,Male,8,4,Spring,2004,SE,15,15,3.44,112,3.194,28,46,352,active
2001_0045,2001,Male,1,1,Fall,2001,SE,17,17,3.13,17,3.13,32,38,38,active
2001_0045,2001,Male,2,1,Spring,2001,SE,19,18,3.01,35,3.068,26,46,84,active
2001_0045,2001,Male,3,2,Fall,2002,SE,16,15,2.7,50,2.958,9,43,127,active
2001_0045,2001,Male,4,2,Spring,2002,SE,17,17,3.13,67,3.001,17,46,173,active
2001_0045,2001,Male,5,3,Fall,2003,SE,16,15,2.75,82,2.955,23,39,212,active
2001_0045,2001,Male,6,3,Spring,2003,SE,13,13,2.78,95,2.931,15,46,258,active
2001_0045,2001,Male,7,4,Fall,2004,SE,16,15,2.97,110,2.937,11,35,293,active
2001_0045,2001,Male,8,4,Spring,2004,SE,17,17,3.04,127,2.951,32,41,334,active
2001_0046,2001,Female,1,1,Fall,2001,SE,16,16,3.48,16,3.48,28,45,45,active
2001_0046,2001,Female,2,1,Spring,2001,SE,14,14,3.45,30,3.466,27,47,92,active
2001_0046,2001,Female,3,2,Fall,2002,SE,16,16,3.53,46,3.488,20,75,167,active
2001_0046,2001,Female,4,2,Spring,2002,SE,16,9,3.09,55,3.423,16,42,209,active
2001_0046,2001,Female,5,3,Fall,2003,SE,15,15,3.61,70,3.463,44,75,284,active
2001_0046,2001,Female,6,3,Spring,2003,SE,13,13,3.72,83,3.503,24,75,359,active
2001_0046,2001,Female,7,4,Fall,2004,SE,13,13,3.2,96,3.462,18,45,404,active
2001_0046,2001,Female,8,4,Spring,2004,SE,18,18,3.34,114,3.443,31,40,444,active
2001_0047,2001,Male,1,1,Fall,2001,SE,18,18,2.77,18,2.77,24,48,48,active
2001_0047,2001,Male,2,1,Spring,2001,SE,17,17,2.48,35,2.629,9,41,89,active
2001_0047,2001,Male,3,2,Fall,2002,SE,14,13,3.65,48,2.906,14,75,164,active
2001_0047,2001,Male,4,2,Spring,2002,SE,15,15,3.34,63,3.009,23,47,211,active
2001_0047,2001,Male,5,3,Fall,2003,SE,13,13,3.07,76,3.019,28,50,261,active
2001_0047,2001,Male,6,3,Spring,2003,SE,15,15,3.17,91,3.044,21,41,302,active
2001_0047,2001,Male,7,4,Fall,2004,SE,15,15,3.33,106,3.085,17,45,347,active
2001_0047,2001,Male,8,4,Spring,2004,SE,18,18,3.19,124,3.1,23,37,384,active
2001_0048,2001,Male,1,1,Fall,2001,SE,10,9,0.92,9,0.92,5,26,26,active
2001_0048,2001,Male,2,1,Spring,2001,SE,8,8,0.91,17,0.915,3,27,53,active
2001_0048,2001,Male,3,2,Fall,2002,SE,10,10,2.2,27,1.391,5,26,79,active
2001_0048,2001,Male,4,2,Spring,2002,SE,13,13,1.96,40,1.576,4,25,104,active
2001_0048,2001,Male,5,3,Fall,2003,SE,10,10,1.93,50,1.647,6,23,127,active
2001_0048,2001,Male,6,3,Spring,2003,SE,11,8,1.75,58,1.661,4,24,151,active
2001_0048,2001,Male,7,4,Fall,2004,SE,11,11,1.99,69,1.713,9,24,175,active
2001_0048,2001,Male,8,4,Spring,2004,SE,11,11,1.99,80,1.752,10,32,207,active
2001_0049,2001,Female,1,1,Fall,2001,SE,9,9,2.49,9,2.49,15,42,42,active
2001_0049,2001,Female,2,1,Spring,2001,SE,11,11,2.79,20,2.655,13,38,80,active
2001_0049,2001,Female,3,2,Fall,2002,SE,14,14,3.39,34,2.958,24,50,130,active
2001_0049,2001,Female,4,2,Spring,2002,SE,15,15,3.11,49,3.004,20,65,195,active
2001_0049,2001,Female,5,3,Fall,2003,SE,17,17,3.62,66,3.163,59,75,270,active
2001_0049,2001,Female,6,3,Spring,2003,SE,16,16,3.99,82,3.324,30,75,345,active
2001_0049,2001,Female,7,4,Fall,2004,SE,18,18,4.0,100,3.446,47,75,420,active
2001_0049,2001,Female,8,4,Spring,2004,SE,21,21,4.0,121,3.542,42,75,495,active
2001_0050,2001,Male,1,1,Fall,2001,SE,7,7,1.13,7,1.13,5,28,28,active
2001_0050,2001,Male,2,1,Spring,2001,SE,10,10,0.84,17,0.959,8,22,50,active
2001_0050,2001,Male,3,2,Fall,2002,SE,9,9,1.69,26,1.212,10,27,77,active
2001_0050,2001,Male,4,2,Spring,2002,SE,13,12,1.97,38,1.452,5,26,103,active
2001_0050,2001,Male,5,3,Fall,2003,SE,8,8,1.84,46,1.519,9,28,131,active
2001_0050,2001,Male,6,3,Spring,2003,SE,15,14,1.68,60,1.557,9,31,162,active
2001_0050,2001,Male,7,4,Fall,2004,SE,10,10,1.8,70,1.591,4,27,189,active
2001_0050,2001,Male,8,4,Spring,2004,SE,11,6,1.42,76,1.578,10,30,219,active
2001_0051,2001,Male,1,1,Fall,2001,SE,10,6,2.67,6,2.67,19,44,44,active
2001_0051,2001,Male,2,1,Spring,2001,SE,15,10,2.42,16,2.514,11,39,83,active
2001_0051,2001,Male,3,2,Fall,2002,SE,13,11,2.88,27,2.663,19,35,118,active
2001_0051,2001,Male,4,2,Spring,2002,SE,24,23,2.96,50,2.8,19,48,166,active
2001_0051,2001,Male,5,3,Fall,2003,SE,18,18,3.04,68,2.863,21,27,193,active
2001_0051,2001,Male,6,3,Spring,2003,SE,22,22,2.97,90,2.889,13,35,228,active
2001_0051,2001,Male,7,4,Fall,2004,SE,17,10,2.95,100,2.895,17,29,257,active
2001_0051,2001,Male,8,4,Spring,2004,SE,19,18,3.12,118,2.93,17,25,282,active
2001_0052,2001,Male,1,1,Fall,2001,SE,10,6,1.15,6,1.15,10,26,26,active
2001_0052,2001,Male,2,1,Spring,2001,SE,9,9,1.8,15,1.54,6,34,60,active
2001_0052,2001,Male,3,2,Fall,2002,SE,13,13,2.34,28,1.911,11,35,95,active
2001_0052,2001,Male,4,2,Spring,2002,SE,15,15,2.17,43,2.002,9,29,124,active
2001_0052,2001,Male,5,3,Fall,2003,SE,16,16,2.41,59,2.112,10,39,163,active
2001_0052,2001,Male,6,3,Spring,2003,SE,17,17,2.56,76,2.212,21,40,203,active
2001_0052,2001,Male,7,4,Fall,2004,SE,19,19,2.97,95,2.364,12,53,256,active
2001_0052,2001,Male,8,4,Spring,2004,SE,19,19,3.22,114,2.507,17,50,306,active
2001_0053,2001,Female,1,1,Fall,2001,SE,12,12,3.28,12,3.28,17,42,42,active
2001_0053,2001,Female,2,1,Spring,2001,SE,13,13,3.2,25,3.238,31,49,91,active
2001_0053,2001,Female,3,2,Fall,2002,SE,16,16,2.96,41,3.13,13,35,126,active
2001_0053,2001,Female,4,2,Spring,2002,SE,16,16,3.06,57,3.11,25,41,167,active
2001_0053,2001,Female,5,3,Fall,2003,SE,17,14,2.76,71,3.041,8,38,205,active
2001_0053,2001,Female,6,3,Spring,2003,SE,15,15,3.14,86,3.058,33,49,254,active
2001_0053,2001,Female,7,4,Fall,2004,SE,17,17,3.6,103,3.148,42,75,329,active
2001_0053,2001,Female,8,4,Spring,2004,SE,15,15,3.5,118,3.193,22,75,404,active
2001_0054,2001,Male,1,1,Fall,2001,SE,17,16,2.03,16,2.03,11,38,38,active
2001_0054,2001,Male,2,1,Spring,2001,SE,13,13,1.88,29,1.963,5,32,70,active
2001_0054,2001,Male,3,2,Fall,2002,SE,16,16,2.59,45,2.186,28,33,103,active
2001_0054,2001,Male,4,2,Spring,2002,SE,14,14,2.83,59,2.339,6,34,137,active
2001_0054,2001,Male,5,3,Fall,2003,SE,17,17,2.43,76,2.359,16,33,170,active
2001_0054,2001,Male,6,3,Spring,2003,SE,17,17,2.46,93,2.378,7,33,203,active
2001_0054,2001,Male,7,4,Fall,2004,SE,14,13,2.47,106,2.389,16,31,234,active
2001_0054,2001,Male,8,4,Spring,2004,SE,15,15,2.79,121,2.439,8,48,282,active
2001_0055,2001,Female,1,1,Fall,2001,SE,18,18,2.91,18,2.91,26,47,47,active
2001_0055,2001,Female,2,1,Spring,2001,SE,15,15,3.36,33,3.115,8,47,94,active
2001_0055,2001,Female,3,2,Fall,2002,SE,17,17,3.48,50,3.239,27,45,139,active
2001_0055,2001,Female,4,2,Spring,2002,SE,8,8,4.0,58,3.344,9,75,214,active
2001_0055,2001,Female,5,3,Fall,2003,SE,20,20,2.9,78,3.23,7,29,243,active
2001_0055,2001,Female,6,3,Spring,2003,SE,11,11,2.44,89,3.132,10,33,276,active
2001_0055,2001,Female,7,4,Fall,2004,SE,12,12,3.21,101,3.142,12,33,309,active
2001_0055,2001,Female,8,4,Spring,2004,SE,21,21,3.22,122,3.155,25,32,341,active
2001_0056,2001,Male,1,1,Fall,2001,SE,9,9,2.48,9,2.48,22,43,43,active
2001_0056,2001,Male,2,1,Spring,2001,SE,12,12,2.56,21,2.526,21,36,79,active
2001_0056,2001,Male,3,2,Fall,2002,SE,13,13,3.21,34,2.787,26,49,128,active
2001_0056,2001,Male,4,2,Spring,2002,SE,19,18,3.34,52,2.979,24,60,188,active
2001_0056,2001,Male,5,3,Fall,2003,SE,17,16,3.48,68,3.097,22,46,234,active
2001_0056,2001,Male,6,3,Spring,2003,SE,16,16,3.38,84,3.151,16,48,282,active
2001_0056,2001,Male,7,4,Fall,2004,SE,21,20,3.21,104,3.162,39,60,342,active
2001_0056,2001,Male,8,4,Spring,2004,SE,20,20,3.5,124,3.217,35,75,417,active
2001_0057,2001,Male,1,1,Fall,2001,SE,8,5,1.24,5,1.24,6,29,29,active
2001_0057,2001,Male,2,1,Spring,2001,SE,10,10,1.84,15,1.64,6,32,61,active
2001_0057,2001,Male,3,2,Fall,2002,SE,7,5,1.27,20,1.548,3,28,89,active
2001_0057,2001,Male,4,2,Spring,2002,SE,12,7,1.13,27,1.439,5,22,111,active
2001_0057,2001,Male,5,3,Fall,2003,SE,9,9,1.84,36,1.539,10,22,133,active
2001_0057,2001,Male,6,3,Spring,2003,SE,11,11,1.97,47,1.64,11,23,156,active
2001_0057,2001,Male,7,4,Fall,2004,SE,14,9,1.53,56,1.622,11,25,181,active
2001_0057,2001,Male,8,4,Spring,2004,SE,16,15,1.87,71,1.675,7,29,210,active
2001_0058,2001,Male,1,1,Fall,2001,SE,10,10,2.43,10,2.43,8,24,24,active
2001_0058,2001,Male,2,1,Spring,2001,SE,7,7,2.38,17,2.409,14,23,47,active
2001_0058,2001,Male,3,2,Fall,2002,SE,10,10,1.99,27,2.254,11,32,79,active
2001_0058,2001,Male,4,2,Spring,2002,SE,10,6,1.44,33,2.106,11,26,105,active
2001_0058,2001,Male,5,3,Fall,2003,SE,10,10,1.57,43,1.981,4,24,129,active
2001_0058,2001,Male,6,3,Spring,2003,SE,13,13,2.15,56,2.021,11,32,161,active
2001_0058,2001,Male,7,4,Fall,2004,SE,11,11,2.3,67,2.066,12,30,191,active
2001_0058,2001,Male,8,4,Spring,2004,SE,14,14,2.37,81,2.119,15,22,213,active
2001_0059,2001,Female,1,1,Fall,2001,SE,17,17,3.09,17,3.09,21,45,45,active
2001_0059,2001,Female,2,1,Spring,2001,SE,13,12,2.83,29,2.982,8,39,84,active
2001_0059,2001,Female,3,2,Fall,2002,SE,12,12,3.24,41,3.058,13,41,125,active
2001_0059,2001,Female,4,2,Spring,2002,SE,15,15,3.17,56,3.088,12,47,172,active
2001_0059,2001,Female,5,3,Fall,2003,SE,15,15,2.96,71,3.061,28,34,206,active
2001_0059,2001,Female,6,3,Spring,2003,SE,16,16,2.86,87,3.024,11,46,252,active
2001_0059,2001,Female,7,4,Fall,2004,SE,11,11,2.78,98,2.997,20,44,296,active
2001_0059,2001,Female,8,4,Spring,2004,SE,16,16,2.87,114,2.979,9,41,337,active
2001_0060,2001,Male,1,1,Fall,2001,SE,19,18,3.13,18,3.13,30,46,46,active
2001_0060,2001,Male,2,1,Spring,2001,SE,15,14,2.87,32,3.016,12,43,89,active
2001_0060,2001,Male,3,2,Fall,2002,SE,15,15,3.42,47,3.145,31,39,128,active
2001_0060,2001,Male,4,2,Spring,2002,SE,16,13,2.7,60,3.049,10,35,163,active
2001_0060,2001,Male,5,3,Fall,2003,SE,19,18,3.0,78,3.037,16,44,207,active
2001_0060,2001,Male,6,3,Spring,2003,SE,13,13,3.31,91,3.076,22,38,245,active
2001_0060,2001,Male,7,4,Fall,2004,SE,16,16,2.97,107,3.06,8,44,289,active
2001_0060,2001,Male,8,4,Spring,2004,SE,15,15,3.17,122,3.074,8,37,326,active
2001_0061,2001,Female,1,1,Fall,2001,SE,14,13,3.32,13,3.32,10,35,35,active
2001_0061,2001,Female,2,1,Spring,2001,SE,14,14,3.7,27,3.517,18,75,110,active
2001_0061,2001,Female,3,2,Fall,2002,SE,18,15,3.29,42,3.436,13,41,151,active
2001_0061,2001,Female,4,2,Spring,2002,SE,16,16,3.22,58,3.376,33,43,194,active
2001_0061,2001,Female,5,3,Fall,2003,SE,12,12,3.22,70,3.35,16,50,244,active
2001_0061,2001,Female,6,3,Spring,2003,SE,13,13,3.42,83,3.361,22,46,290,active
2001_0061,2001,Female,7,4,Fall,2004,SE,12,12,3.92,95,3.431,22,75,365,active
2001_0061,2001,Female,8,4,Spring,2004,SE,13,13,3.53,108,3.443,14,75,440,active
2001_0062,2001,Female,1,1,Fall,2001,SE,17,17,2.85,17,2.85,23,37,37,active
2001_0062,2001,Female,2,1,Spring,2001,SE,15,15,3.12,32,2.977,25,43,80,active
2001_0062,2001,Female,3,2,Fall,2002,SE,14,14,3.1,46,3.014,13,47,127,active
2001_0062,2001,Female,4,2,Spring,2002,SE,15,15,2.94,61,2.996,14,40,167,active
2001_0062,2001,Female,5,3,Fall,2003,SE,13,11,2.92,72,2.984,19,30,197,active
2001_0062,2001,Female,6,3,Spring,2003,SE,12,12,3.5,84,3.058,24,75,272,active
2001_0062,2001,Female,7,4,Fall,2004,SE,17,17,3.25,101,3.09,42,41,313,active
2001_0062,2001,Female,8,4,Spring,2004,SE,15,15,2.97,116,3.075,23,41,354,active
2001_0063,2001,Female,1,1,Fall,2001,SE,10,10,2.38,10,2.38,2,25,25,dropped_out
2001_0063,2001,Female,2,1,Spring,2001,SE,0,0,0.0,10,2.38,0,0,25,dropped_out
2001_0063,2001,Female,3,2,Fall,2002,SE,0,0,0.0,10,2.38,0,0,25,dropped_out
2001_0063,2001,Female,4,2,Spring,2002,SE,0,0,0.0,10,2.38,0,0,25,dropped_out
2001_0063,2001,Female,5,3,Fall,2003,SE,0,0,0.0,10,2.38,0,0,25,dropped_out
2001_0063,2001,Female,6,3,Spring,2003,SE,0,0,0.0,10,2.38,0,0,25,dropped_out
2001_0063,2001,Female,7,4,Fall,2004,SE,0,0,0.0,10,2.38,0,0,25,dropped_out
2001_0063,2001,Female,8,4,Spring,2004,SE,0,0,0.0,10,2.38,0,0,25,dropped_out
2001_0064,2001,Male,1,1,Fall,2001,SE,15,15,2.4,15,2.4,10,45,45,active
2001_0064,2001,Male,2,1,Spring,2001,SE,16,16,2.53,31,2.467,9,38,83,active
2001_0064,2001,Male,3,2,Fall,2002,SE,16,16,2.62,47,2.519,11,31,114,active
2001_0064,2001,Male,4,2,Spring,2002,SE,14,13,2.7,60,2.558,17,47,161,active
2001_0064,2001,Male,5,3,Fall,2003,SE,15,14,2.41,74,2.53,13,44,205,active
2001_0064,2001,Male,6,3,Spring,2003,SE,16,16,2.13,90,2.459,13,41,246,active
2001_0064,2001,Male,7,4,Fall,2004,SE,13,13,2.84,103,2.507,9,36,282,active
2001_0064,2001,Male,8,4,Spring,2004,SE,16,16,2.91,119,2.561,22,40,322,active
2001_0065,2001,Female,1,1,Fall,2001,SE,14,14,3.41,14,3.41,14,46,46,active
2001_0065,2001,Female,2,1,Spring,2001,SE,17,17,3.19,31,3.289,29,43,89,active
2001_0065,2001,Female,3,2,Fall,2002,SE,17,17,3.8,48,3.47,29,75,164,active
2001_0065,2001,Female,4,2,Spring,2002,SE,12,11,3.5,59,3.476,28,75,239,active
2001_0065,2001,Female,5,3,Fall,2003,SE,15,15,3.39,74,3.458,19,45,284,active
2001_0065,2001,Female,6,3,Spring,2003,SE,15,15,3.43,89,3.454,28,45,329,active
2001_0065,2001,Female,7,4,Fall,2004,SE,13,13,3.77,102,3.494,18,75,404,active
2001_0065,2001,Female,8,4,Spring,2004,SE,17,17,3.78,119,3.535,34,75,479,active
2001_0066,2001,Female,1,1,Fall,2001,SE,16,16,3.04,16,3.04,36,34,34,active
2001_0066,2001,Female,2,1,Spring,2001,SE,16,16,3.41,32,3.225,15,43,77,active
2001_0066,2001,Female,3,2,Fall,2002,SE,14,14,3.04,46,3.169,30,37,114,active
2001_0066,2001,Female,4,2,Spring,2002,SE,12,12,3.21,58,3.177,17,39,153,active
2001_0066,2001,Female,5,3,Fall,2003,SE,15,15,2.98,73,3.137,22,37,190,active
2001_0066,2001,Female,6,3,Spring,2003,SE,11,11,2.96,84,3.114,12,44,234,active
2001_0066,2001,Female,7,4,Fall,2004,SE,17,17,3.35,101,3.153,22,33,267,active
2001_0066,2001,Female,8,4,Spring,2004,SE,12,12,3.22,113,3.16,22,51,318,active
2001_0067,2001,Male,1,1,Fall,2001,SE,9,9,1.99,9,1.99,7,32,32,active
2001_0067,2001,Male,2,1,Spring,2001,SE,12,12,1.95,21,1.967,12,44,76,active
2001_0067,2001,Male,3,2,Fall,2002,SE,12,9,3.07,30,2.298,27,32,108,active
2001_0067,2001,Male,4,2,Spring,2002,SE,9,6,2.96,36,2.408,8,47,155,dropped_out
2001_0067,2001,Male,5,3,Fall,2003,SE,0,0,0.0,36,2.408,0,0,155,dropped_out
2001_0067,2001,Male,6,3,Spring,2003,SE,0,0,0.0,36,2.408,0,0,155,dropped_out
2001_0067,2001,Male,7,4,Fall,2004,SE,0,0,0.0,36,2.408,0,0,155,dropped_out
2001_0067,2001,Male,8,4,Spring,2004,SE,0,0,0.0,36,2.408,0,0,155,dropped_out
2001_0068,2001,Male,1,1,Fall,2001,SE,19,18,3.64,18,3.64,24,75,75,active
2001_0068,2001,Male,2,1,Spring,2001,SE,21,20,3.56,38,3.598,23,75,150,active
2001_0068,2001,Male,3,2,Fall,2002,SE,18,18,3.64,56,3.611,34,75,225,active
2001_0068,2001,Male,4,2,Spring,2002,SE,16,16,3.38,72,3.56,27,44,269,active
2001_0068,2001,Male,5,3,Fall,2003,SE,18,17,3.67,89,3.581,22,75,344,active
2001_0068,2001,Male,6,3,Spring,2003,SE,16,16,3.43,105,3.558,28,40,384,active
2001_0068,2001,Male,7,4,Fall,2004,SE,14,14,3.13,119,3.508,26,37,421,active
2001_0068,2001,Male,8,4,Spring,2004,SE,13,12,3.18,131,3.478,31,34,455,active
2001_0069,2001,Male,1,1,Fall,2001,SE,20,18,3.11,18,3.11,21,39,39,active
2001_0069,2001,Male,2,1,Spring,2001,SE,14,14,2.99,32,3.058,22,35,74,active
2001_0069,2001,Male,3,2,Fall,2002,SE,12,12,2.92,44,3.02,16,36,110,active
2001_0069,2001,Male,4,2,Spring,2002,SE,17,16,3.1,60,3.041,14,45,155,active
2001_0069,2001,Male,5,3,Fall,2003,SE,15,14,3.01,74,3.035,14,38,193,active
2001_0069,2001,Male,6,3,Spring,2003,SE,16,16,3.15,90,3.056,11,46,239,active
2001_0069,2001,Male,7,4,Fall,2004,SE,18,18,3.42,108,3.116,30,45,284,active
2001_0069,2001,Male,8,4,Spring,2004,SE,19,17,3.2,125,3.128,18,39,323,active
2001_0070,2001,Male,1,1,Fall,2001,SE,21,20,3.19,20,3.19,36,47,47,active
2001_0070,2001,Male,2,1,Spring,2001,SE,23,23,3.68,43,3.452,60,75,122,active
2001_0070,2001,Male,3,2,Fall,2002,SE,22,19,3.27,62,3.396,37,50,172,active
2001_0070,2001,Male,4,2,Spring,2002,SE,21,21,3.08,83,3.316,44,54,226,active
2001_0070,2001,Male,5,3,Fall,2003,SE,20,19,3.15,102,3.285,30,55,281,active
2001_0070,2001,Male,6,3,Spring,2003,SE,20,20,3.19,122,3.27,39,53,334,active
2001_0070,2001,Male,7,4,Fall,2004,SE,23,21,3.22,143,3.262,38,46,380,active
2001_0070,2001,Male,8,4,Spring,2004,SE,18,18,3.56,161,3.296,28,75,455,active
2001_0071,2001,Male,1,1,Fall,2001,SE,20,19,3.53,19,3.53,28,75,75,active
2001_0071,2001,Male,2,1,Spring,2001,SE,19,19,3.87,38,3.7,46,75,150,active
2001_0071,2001,Male,3,2,Fall,2002,SE,20,20,3.67,58,3.69,30,75,225,active
